CUSTOMER_IDENTIFIER,DATE_LAST_UPDATED,SEX_CODE,INCOME_GROUP_CODE,NUMBER_OF_ACCOUNTS,OCCUPATIONAL_STATUS_CODE,AGE
ID_a59bce867ff72696dfda35c81a9100115622ecea21d3cab2dcf1d35476e1b81f5857d3c3de882613d2e70946df891e8f7f758720f88e3688ee4f96960387894a,2022-08,0,13,7,1,43
ID_ad20af91aa83bbf00e6130a3726c6f914081c3c1ffd3bdd45edd0b8c350bb675edf51056665a1113810566b0feba61f522b994451fb0ffadd21808be98738076,2022-09,0,10,5,1,40
ID_ae8cea0429360bdfc675a45f89ae48936791853fdbaa3c5f73d97f050dcfdd72773f122ad8c060c42bd071ee3700db5e28a1f55d875a9f5f62c555011cc275b5,2022-09,1,10,11,1,37
ID_b367ff2f2ba6f0835044d4e563bb30eb33df184bf33edaac4d61d1316c32639ce7f7cc9ff888c30d05c5512997753af7126f19238b2be76fffe8147882675422,2022-09,1,3,4,7,69
ID_bc983c7b84f0fd840adad6323eedbf87b2e88bbb6502129ed6ae91b096afdd6e0cf4c1fe1c8a3a7f5051015357250dc23196032acbe85e9d33551660ff29872a,2022-08,0,1,13,1,25
ID_bf3b456a1f85b55101b9e6794d666dea203936ff8858b5fb34284f10c355f0a4d78b65a09f4d9ec73b92335c74d9d10dd29d4670d345125cf262352ae608946c,2022-09,1,13,12,1,26
ID_c4104083d53dd66307a9b3eb1e5f31292a2b8af1d918c3642857abeb877add74b918bda06274f0eb838a10ebc27c3c9eba340ea4e942602c44104aacf66c1017,2022-09,1,11,7,1,43
ID_c76a2d89da65718636deeb589d5004e6453bae28ec92a2a07951553431d098dbef5146af7944ad1ea947427a74167748f23f87ab4ee6158c9da85275d39ae0b2,2022-08,0,8,5,8,35
ID_ce53b20d8d665b4b8910f02cd912a4162faf1662511a294493d5af01ebd82d067ba7849a708a40529d7e6826b99ae955550f85e2596486b4507bf6ce40d10da8,2022-07,1,13,13,1,39
ID_d9a1b2d4b58028ca3fdb1fbdef85ff167b851c5f008ccb89baa13f21e07a0ffb0a87b5890126766c2a53f3dca0985b1b0ee40e3aa92754660ffda18e01f0aa60,2022-08,1,15,9,1,38
ID_e0187d387341b7b8dc9ac98ad5fad55d2c1c4a2316d1ad6aa4687761dcca6fb44c1671fa2d1babad155844c8a76ad9237e7339e3907cb462f55c3676ae8cff48,2022-09,0,15,9,1,33
ID_e55ff8204db37a1eb0f309f30999bc235b38df8d7a712af4a489b0b5356bab5116fe219cc10ed3aa971bd35e539ccff9d0dd2a9d67b06960eba3cb9550767977,2022-09,0,7,7,1,36
ID_eb2b32636d9471aa6b6dcceab0d7d03706178887db0d02721b631924fc34a23d63ad105ba84c295192a8f8c9b8e1d03d6bb7989869b27c912bf2cabc3cc42791,2022-03,1,7,11,1,48
ID_efe51bb35178f5834105e9dea9889c297e4a0488257e058c32dabd9b54f99adb6717d529361963b3c0fd9f0d307fde00c4a36d96f12bee6a4e7b93de462f6260,2022-08,0,14,9,1,31
ID_f73b54130336ceffd7c31909b49fbbeac1b9e68ddd6ec1c04145f64a382948a4d969d8d7ddca5274c3b7677d5739e08d561e088ca579b6e0cda965f8f08667f2,2022-09,0,12,5,1,30
ID_f77444c64da127062e04dbd7e9d8b3e8c52d4bdbfddb4b0b3375268ad0d6c978e68420959ab3d917207b430d4bf23c333614180c4c176d42ac63f31c1abd51d9,2022-06,0,10,7,1,29
ID_ffcae73b20803ab369bd2cc3584e2d7e088f896f2618b320201ff2ec3f205f6dce0d580c48baba8e0f04dc0d45d6dfa7983b58f17b515e7c4c37cca590026915,2022-09,0,14,5,1,23
ID_0095af750b5fbe238747781668caf0c2f8bc60d65e29c191854d66fe4eb4447c64048840a5014afc5684a93a1a6bca342732ba0d9ca97a5da4efed439b1ed436,2022-05,0,14,12,1,28
ID_00d0404b5048c0ccbadb93b29f08e646e250889d9c9e130f0c4572c402bf6b8f9eb3bf8cfda37f0290218c055e9c593c198d2414731919b4dbc125e7b1f62ad0,2022-08,0,6,8,9,30
ID_07cb1710b02d0739276b942089adb2e8da889db5260cb2c09bbb164b3d0a77ffde0d83b54bc28991c78bd2e238ca0252ef9fe98a055411318ed8862c292aa98a,2022-07,1,13,4,3,43
ID_0a4a13f210eb4301bae42475b8334f10d4636cd0cedf0396d564f7921cff5acd27f3567bf37c7dfdf2a518acb0580b58715d6d1eeb95e8936a96ff16f9542f30,2022-09,1,15,15,7,58
ID_0a5feb9eab5d0d68837fb9950466093cf2ceab754e59ef7783431a37fce7b029f34e818a31dddd4393203b18d89deefffcaf86ae7e5007a0a1499cacfc4893ea,2022-07,1,15,18,7,60
ID_0dd95b2f77dff3a98be68154f6299a166756c27acb66b5ef52ad54cf805662c43c1e48be8a982113b5ec5ca37e235806200869159b079a7e620142246864e891,2022-02,1,15,5,1,27
ID_131a840cb6821faa57235fc394344728e9baa92ad88dff8c0027e0c28d58ec1ddd6a6a5088cd29d79466c9ad2196b2ef3ec9a6ea73fe483c7b2d8600930be196,2022-09,1,10,2,1,27
ID_18a617977f47d5a129f2f0276b767a38362bd58bce9edfa44ebda9dca4348a1b16f553055f17751326964f691a889d0604c776fd04968727328f111973c14d2c,2022-08,0,7,4,1,25
ID_26f24601dcc4102dc91d533039bb67420363b708bae218849804ea0900ec324f088ce1dc80f522b86b7b4d029541272dfc10b12e952a466ec38039781dcc11ed,2022-08,0,8,8,1,40
ID_2752e5c503d1f869b835b7bc007cd08f2ec6257b32ca4bcfe2685a1cd221f3d86a0716913d266866d774e385b4676cc43fa8e430638e9c27887fd828a7347a2d,2022-09,0,16,10,1,27
ID_2865a599b25bbb9027466bae1963d142ad076b17ecf6a0409b5de5a5ef75d24561ede2733e276442e1309928a72e1c668687ab989996a007c3b3c9c6388539e5,2022-09,0,14,4,1,29
ID_3021330162249d67c34c33488042e5fd7f57ffba6a02eed087becdf83e47050763594d0b5efbffa93e73c264efd816b257fa47e7c5fcafbd18a8021e828bf17a,2022-08,0,10,9,1,21
ID_33c29eda587c77b0374be1dc402232a1758b6a532b62495cce046466237d0def81efc790bac4e525cc08d7a4603460e52975b96fd8a7b908b4d8aa09b20d8827,2022-05,0,9,7,1,39
ID_3e62964f45fdb3d50a5df5878fd0c5ca708e37b869ca896575f4711c591ac8925ccfb5a2b7c62e316574303556cfaa97382868721f630b1a23fe613b987fe771,2022-08,0,10,18,1,40
ID_413c7790f74adef9798e27a24a38ddaa32c15bb9a241f2171e8a8759cb5b8368280f92a11ab78567a9a691c03e0173849a4878f171de993e0aed236d6d21a03e,2022-07,1,13,14,1,37
ID_42be565b468b20e15ce1c72c34d828dc3ffc10df5cdcd7a2e0c19df4486511828642c4ed5d6cde715b2a525bcf290a0ec98e131dde52d654fb2a24ec50cb2497,2022-09,1,15,9,1,45
ID_456f5831ed5fa839dbd16226356825601f4301d3521c61d328904c6c7ac06c36684a48953ca49b03d6ae4b3a8e49aa29605e75ada2a7760c7190a2b0fb841a24,2022-09,1,3,5,7,76
ID_4e25d2a4c350a6b0ddcb487f3b44c5b7f98deecc2a2a4e9d3bf819a999915229696bbabf5d8cc07f27090f8b1ce8d5537a6cdf2aaa93bbd8d4584da7600a2baa,2022-06,1,6,12,1,24
ID_56673f02dd8bd7d4fb129e4f9e7482e40e8d8bb35cc470aff3bbb01fffcfb485fdc1457a058b369b3922285cd265ada33d18b336fd7ce2fe568608f932ce2912,2022-08,0,10,10,1,42
ID_5b3edbca58312f1836405144ae952f2f14d56da0ef2d7aba2d4c6115bb2eb7d0d43645d5a2cc485bb6c3662871ea8e9b68ac992eb9b67d4a7a06bb9b00474203,2022-07,0,10,5,1,36
ID_5baafc762640d894bef20f85e70edcf12746cb8e9e85e5b84cacf3606911367816ebcf00e81e7230ad6751e0d13d1ca7f655559a472935ef909100733aefda89,2022-08,0,13,14,1,40
ID_5ea688ed935883c23f0ad838d4475019b66e4b9122a8ee918e9cb3967761b05bd7bbc39c190963908838f17ea4a6db74e58ad0f563aaca167b84fde9578d8450,2022-08,1,14,11,1,28
ID_6376c3ff8336b3c57496cf58544591dda080f888d4274a8f088bcb5b46d40d5972d6293878a7a647e2e897c6e938c29f504fd6c09c91da3a37f6cf91c890e13d,2022-08,0,9,11,1,34
ID_66bd20c68c27f3eb3858e3f0867de05da771b7f9cb0cb33e886959a472d2a1070033f3eb8a756bc469738ed79ffddeacbb36ad3f862abd906ef2063e4f119ffb,2022-07,1,6,4,1,39
ID_66ce0d0a21164a4be48eafd8731a03013782aaae28a1b98029b4bde7c8b46e1e4252c52cdaab97949896329090c0ed7cc04fd22920b504ec340ee988fd85123f,2022-08,0,17,6,1,23
ID_6ea999c96a3bb655bdb249178ebbf8d2287061f9d866722f628bdb7e255c1de2333354143c1ada848cb471192c7476d6730e6410b3545018c4ed5a778fe58282,2022-09,0,10,13,1,55
ID_70847ecf4e924f67d48c96a9bee35625de9681700833f905480323ff3c68c3c58d14c1953bc9fa5997463f8bcc7d366c01b0815be9140d2785e461191433d452,2022-08,0,5,3,1,21
ID_740cacbf6bd8d4fe8b7a0ed4cfb2bbf2a14e0fa963cbd63b9594e3a41e4d8d3528c4b0fa53f9289cf78080649c5d9d09180b411307c0592cd81dd03c39b4e00d,2022-09,1,16,10,1,47
ID_746db6010c61b468fde9ee30a15b91d5aebb0691fc85808cfbf7aa6edd2efb2fe143fcb6d2f819c588d0931cf3d8bab20c0f36aa983e5458db1e41fb7da5699e,2022-07,0,9,10,1,39
ID_7662b6d27166e7a84fe8856a0700300c5bede4583681508cd6056bf15bd54fa13c224e481e96fe85dc3e76f2b0ac1a3c8fdf667e537e37ca6dfa809b2c94be14,2022-08,1,14,13,1,44
ID_7c6f463f150d7cd27c5e985d10aa72ef6a2d5c8e807c934f1f037be1e550d5d9f0556039b38f37786dc6c89564421567f479a2f58e36dfe13a72cfde4c66736f,2022-08,0,7,6,1,36
ID_8bd0ce66b52e32d25387b9ba8a9f5d6484bf0dcad10a903df318f4097b2dfad670a04092eaae4a8967be4e709a6ec6968fe8664a1279c680a0eda2db0221f9e2,2022-06,0,9,13,1,43
ID_9e0c29df1cb5c2b9aef439c0e166ff81daffc6eaf72414e0fee28e38e614cb13f1979ec886ee45ecff394407a9af25b5874bd5509f721d646da62e452bc27b72,2022-08,0,14,16,1,51
ID_a7cbf1bb4d816400200894ca17a5b96aa4d5b477ebc96d9d7c5c8e2ab33e32108e6d8d01518866b49efbfb207b5d21019563d2f921807cddde3435fe27b743e6,2022-03,1,4,5,7,52
ID_b9373904e4d236f241fe7f33d14266c3e79cc442cf04d53f3a9b7e32892b4e588b3868a7285614dc898c5f56a5cce548cf001ac9893f6f8f1398c295261cd7ae,2022-08,1,4,8,1,33
ID_cc2a9a73576a00750fb2f7beef726b4d5907d9df155337b88b87b8e6ef5ddbbe9c447597fb520de5807c3b7974275480a6e83aa999def264b77a734cca0974cb,2022-06,0,6,10,1,36
ID_cfaecae2a4d1a8794a36d1633d023861f62cf3fd54603893591926b1d5f12e530266186df584c69b1b9bf1958432b3645d48d7a27a662ff77eb06d977ddebfdb,2022-08,1,13,4,1,43
ID_d04158604f128be2f4db7abbaf1a938c889e949ee429785ed4ffbd224a619f39b1f2c833885c44a5fd115c21a6d6cf5782dc1baf33c80d092bc9b9a43c0ea204,2022-09,0,14,17,1,46
ID_d7c4603fc0367f9b57b5951263447aea51ba7d3112b70b51fee6e2dedb69af9e7470e6233fd31bdc2362911390a5bccd074b326e371bd2dda5951160821db164,2022-08,0,13,9,1,30
ID_f0d698841b5db5e77ae75cdfde1e4dfe26c273bb926bdbeda08a4023d30c80b8ab20b77c564948fcd9cd5e1bc2e86581b8a93a3c1709ea474c35476364460a82,2022-04,1,4,5,7,72
ID_f3c59110966d2b489251c93e9a409265ddc5b5da02bc183d9e8ea00a98bdfcca46d3cbb44957eee436e71e02f8207107e89fa02e28ac9477d59eb1cddbbac2f5,2022-08,0,12,5,1,29
ID_f4e8f14f3fd579a0e2b7ddb564009a825d725cf6d736af93af1557f3ece831ff6a2d6e590cab03f8283a2db1459216c1a6d1e56d272fb334c6ab3b212c12b5f7,2022-08,1,8,17,1,33
ID_f7e49adbf40ddb97238e6cc44bffb172c5c693f782e5af5ac53e742060f458b18002284b61b3e812fb76f059af4fd1c618c22791423b8fbcdf360c23d8f4bf50,2022-07,1,14,3,1,24
ID_ff70a7772d5a82d432929df49224fed6cbcab457147faab3d665093562250699f1801b16efc395316b8006cb40f711228e3d9ee11b770f2df70fa972bf387078,2022-07,0,5,6,1,43
ID_0506423f3b0581175da5d5bc3151c1035726a5fd09a2d399da9a7fca4946ea304b852a81035240c1b3b9939c9eecf00ff11672d3792b2abe5ac71676c48560f3,2022-09,0,11,6,1,36
ID_079e925bcae30c0dc7fea51c9e90d5fdcd234315b7a21c373dc7f3b4a0a39d3d317389c7b2b4e8b3533e3dc892f3bf24801cc17b8d600220eb10738d8a02d62e,2022-09,0,7,13,7,73
ID_0cae059b7570cadd9850b3883b81a020e649810260730e7413cfe4d6e746689120e849beaa5aa30e6484eef0b6952623f04bac631866adaab7794f9e2d8bac1e,2022-08,1,15,9,1,46
ID_0e4c96134f0e79a7dd12c83684c303faa21181459e1bb0e6b0d7f1af10a87fa823fe9badca9ce36cbf0dd9d5122b134d0f62425a34abeb68ffc8852b0b57e7d4,2022-07,0,18,13,1,53
ID_259c65a57511887cb30e7ac7052a4a9c0acd4c215e44cc7866d9dc8ef7e7d66f1593017276a2cc06d3d888d845ee53d3e0b6711cdc351d4eae6b3f89e27c6fda,2022-08,1,7,3,3,22
ID_32c068a3fbe944ebea0d2c6b94b025d2c898b8408f4b53063744666b887ead421dc5e175209f697780c26457784a45f304e4cfeb33a1cbd010dd0275984adcc1,2022-08,0,18,14,2,32
ID_3cd0312682192266244eaf54ec2abb81ef154d22db1b7cac726f6ae2b7a6b85c9f57106e8ea6a2a05771d2007e51d950ad6daf932dd8450cecf395a5ee1cb4c7,2022-07,1,3,7,1,21
ID_3d0ea2c0af11c5b34a8e8f8f1d784b7de8503e052c0362b759082404714368332ab95b1a662472563732a6acc1ecb77119b19b8e03dc378b1be6d88be978f827,2022-08,1,6,8,7,54
ID_3ee5680c8ce1cfbc3b78d9c906952faa2fe776dcf0dbe7c913949f132424c2bf9e44a0d39a19cfd08c1baafd49e6843193bad8da5622cc71ac85407a881815d7,2022-08,0,19,13,1,41
ID_4d421d41cff3509597dae2a2796c42c7a749c7108b34752e2144f7936a8dafb01b71b336b186e016428fd11690ac953c00e052cbe51c813d8e7117890f11b4a2,2022-06,0,9,12,1,26
ID_4ec30075482877171b0458f81718e149114431b2f4267271dfe833239b35e5225dd5c6ca1113c8398bc52d5d9246af50e71b99e0a594f7d2a6cf4f55695947a0,2022-09,1,17,24,1,29
ID_5dfea42f5440fd6b757c248638bc7eb530e9b69fc50b040a1ea2d7e65ca89887502ec0c7439e58e76cc6cec36a78f59cf51f1afad19524d9e96ae09a14cadffc,2022-09,1,6,6,7,69
ID_626392331dd8fa1636ea1545f99f2a62f29baf74ca7d5bf6b11a141a878e69be0377cc2e34cc5dd4186000de3ea6c5a5748e393b4da1ed52eb9c05c6b57e1d24,2022-09,0,14,19,1,51
ID_68f4dd11f4d0a2df59f740d6cf42b6fb37533900dd3ace8d663482f385f521fe4f3f94a2e8cc430177214e1551452a365b5fbf2324c4a4a50c09a8501011c271,2022-09,0,17,23,1,34
ID_697e2755a046e6172effb28a005090a5f5aab2ee7047a82f078a4e82c13273fbcf6f6bb8e95ed028856f3a605788ae797269451a00dbbb1c775bdded75e29d38,2022-07,1,17,7,1,44
ID_6a1eddab9d976ec3779f94aef86c1fd0c86368efe0665b2495096320aca044cc5be7ec3a9bd9ba48837e80fa84ce8bfebe0d9f6c3a94fb85533da2c76b49fa7e,2022-08,1,6,7,1,23
ID_777c697fac43b9b85f405be14643733331b502d3fb5d873c10a76591cb2d65ee5d0271dea9b9f2114ac389e4561febc302b72f6bfc3bb6a27d83d2261d06b698,2022-09,1,7,3,1,25
ID_81c16ff1639f1c756ce4274ec3c5f368f91ba55d4186f3530fdaf8af87e8cc94460deb1a2d044da63f07036b0088141ac65ebf57b1810c1e1b4eb1b83f7bc9b5,2022-06,0,8,10,7,61
ID_85eea2a1be608d30317085320850beba027b13c5b8d88230dcaf83b2da61e92a13459198f819fc67ef44e37dcdab16001817f206acf54298c01cacc5b0553dd8,2022-08,0,17,9,1,56
ID_94818115d1a372d731fe1922f3ae74454b0ae71ad4fe6f4568203d6cf82c2515f01c32772360ab17d545db1ea88de7da8c2fe94791b6d5fa58e63c606e5cb496,2022-08,0,17,11,1,34
ID_94b4256f37746c5c925930d7311726fb946a884a32c7cc319d623d359ad882d2050c126fb75dbc9ef86868e3738a5b348fff5795e752c3d0d97eb7301a17f709,2022-09,0,11,6,3,27
ID_983b20437ad0f867484b3c3b175ac0f5737f7d4d372a7f2e6513e87cd099a4893623812d21664bc7e5e61332277051ac704e7c9755356a0b8031a2126bf178ff,2022-05,1,13,14,1,43
ID_a378ee3d9d2e5b42158952ff3703bd4f0c9f59666f6fe594dfb8fa1f7df949efec035823e0359575c7843eb2d316e0fc4b1de81f348cab545f7886958d7fe3a4,2022-08,0,12,13,1,25
ID_a588080533557309e1f6fcd64f9787a331f895c11b86508a597815525c5f2daca9a1c17b66f9163f07472628dc1d14f1023efd32502e5906c96cf87fc239ca7f,2022-08,1,10,6,1,23
ID_aafcbaa739a54393d20302017e68354f7b595edfdb3102ae5bee746608506af804fe90a0cc192b453260108b3a00df8c11e01edc96cb49f59c3bf8b97ca1e927,2022-08,0,12,5,1,34
ID_ac172c106051638991e454fbff40278e00702a8595bb40e2ea9fa583f433ec72a222946fca43ece6c0a97b7754835338d3177f3676e88198c3b44bd3bf7b62eb,2022-06,0,10,11,1,28
ID_ae1553c1852b4827e5c858da4323bad5a4b2cbbd96cf380a61e4d405a74876885f1a5e65a5cd58542b6a35f15581b1860f9328477eb69ba95a6934e6fdc15748,2022-08,0,6,7,1,22
ID_b5f80e464deaab2c3b11ae4f19711e47d50e3b8b841a6a588dd6533ea7e84cbc972d852860a074a5b37b1b20eff8ffed03a4304e8ff1890d55d133c896bcd1ef,2022-07,0,6,10,1,29
ID_badfa357bd0a71a2f3f01c8a7d86f160a0d6066804f5cd37884644aef5014074010191349ade47cc31bdefcb9268131fc5a60492d69b5a85ab4f46ef6b137048,2022-08,1,6,9,3,32
ID_c64d48983882b4e68523ee684aa62d626ef9468d9bf13efd2f706a93d38c7a2424c588bd576c1ccdaad9a2e42727c7e1a37c026388b727803cead20e972bfdf0,2022-08,1,9,15,1,39
ID_d093a3f530fb8d4372e7ce6c7018839a7f6800d4bb08729c6478a614255702c7956340da39c43c46a5c1034c442594af02722fc632552ae03ff1b36967990a52,2022-09,0,10,7,7,41
ID_d7d8bbf9edaddc46d8c9b13b8e8486f7715f27c7088f7310a811b61eb058f2b1085566fe7718e3c35ec5d1d862f88880d536a361a0faa616554233e77d5ff795,2022-09,0,10,16,1,27
ID_e5a4884914264a3ff3cf03eec294a84461a7a6037ad4a5476b28abca0fbc667cb5ebafbc6f605755625973f57bbdffe8d82b267591240e6f8764b95e0b884ff5,2022-07,1,16,8,1,38
ID_f12f51084e172f670dc97319339d90877479fb1b1089bd13f131e91ae56f0c79c711f5a1ee7e697db4689023d9182446478b756aad9581a793ee0afd0c0411a5,2022-09,0,13,11,1,48
ID_f132cc49c239207a9e06f16fa546ea368aa5a874a20ebb183e3cd536e6d26a0f6d7e853cd7a3cb19d4d3c19d32bbfab4c3450a625ff1ba56c411e6238bd5da6c,2022-08,0,17,5,3,25
ID_f76b2fd8e411bce30f6b24c9134b7f256c323067b8b694544b44f4625c55e2cd1dccbae1b18596724dcb911edfeb249a550e904dd78593aa9fd83b2ca6bb62c3,2022-09,1,10,9,1,27
ID_f87a293cb54b4f013919ba61283773831ba02791330ab674dc50a8256132069386115dd98d72b3c71556d361c24b9642d3fe107d87a7bc782d41df670a66de30,2022-07,0,9,9,1,24
ID_fd484f15d69bc08dbd2c7f1950ec3bf2bf822944a60712da01fd60886a5e7a53322e3e2991ff7a80bbaa0a15552da810f7f1aa6fbf62d1720727a9c52c15010c,2022-08,1,4,7,7,66
ID_02957a2750dd265ddb257384ac802c961b35e1c8f8b5a68915edebafa7bdbef64cd6fb7383e10a0200aa7d14e45fe4d0c4247372d7227ec8b195d9e0c0e734a6,2022-07,1,16,11,1,26
ID_0c1fca479f0c3288fbbd8f98a3d25b36b6b67d2e510fb0b493bacb52797ccae027811bcf0f34c25b6c709d4f9552d29e2a4996896c23b0bc1938439ebad6080e,2022-08,0,13,9,1,23
ID_0e9f1b42be38ff77cb261d313c2e16e4b8cd395efdde5263cc1e947d35e73cde3bdbc6c5b8ce1f57e3f1c05e4933d43159cc5af4b4f30f6b30ec0ac81bdfd022,2022-09,0,16,12,1,35
ID_13d7e0bd7fc0c03498aafff204e681fae8d3091a827fca4989dd412155a38dba8a49584ce7e10e13d3dd2888b1bdb58e2d9c2fc8f606bbbb6294e17cbb1a7e98,2022-08,1,14,10,1,46
ID_14cf2b733cf65d7efe5f0136e285f831295b097684d90c1bfd5d776dd38d0448eacf39f57eafbcb0e3733317e5b349e3230612b3a6e8420c84c92f80ca70c874,2022-07,0,8,7,1,21
ID_17a427855039b802590c1290b012321b218823773ecea464c949af89c153166779034df809025de8829d5fa2687d10d41df2a48ea6573e9e7130f3cc9e17e361,2022-05,0,11,10,1,19
ID_1fec2c0801bf750368dfc4613bc50b99ad13ac90d7e857229380a003d19041944df5e9e5b3bec32e09e50462d1c3a20a37f22e6f4dcbe415e39d10c84dbdf17a,2022-06,1,15,5,1,34
ID_2205d93e0db867042a0cd7e4516400aa20c4a02b6f5caf28b9a7f050b9787f8ffda25e92062853e136f7cdcc84565a20c4f20495b52a9760bad396b4569b8e83,2022-08,0,7,6,1,27
ID_22c76115b955abf735ad58aa0c8f86125b3286026cfaab6a9a3db8c2690e21b39a5dfb76db3f029384e04f4fa18a91270f6c54bf083556feb84f800510ce9c88,2022-06,1,11,3,1,31
ID_258989f40da0ba017c1e790fdc4391b03ec92419adc7a0425c08dde78d787fc6dda80319151f8683d7fc104a5bb3b1d647beae2c11aaa3eeb2332995d6cce06b,2022-09,0,8,11,1,52
ID_317b2bb1a7b40809d0f7ae7f111e0c989667206399d52c63e0f2d6f756d715637afc0aebc6b74dd64578db5ae17a5e74255e5c12bc7909ade3be75dd0dd890ff,2022-09,0,8,8,1,29
ID_49295675dbe0fe80f524ca175cceb327c58acfba841e6f17ff2f15252d2ffea0a87e3c7e56f43b28dff8125d8273ea0658a555f802b4a7fc75b6e55e73223dbc,2022-09,0,6,7,8,21
ID_56e88d40052d5cadae8df2f10a9b724ed99c7d889f7701e62b30f367109a3813c8c2848dbbabbf0d0551fceb12338c1bd614ee3ec4399f545beee95adea9e649,2022-06,0,16,13,1,27
ID_598d101f40699969a5bee88a1c0c5510e20835964382e9167757a0c3d6d6a9381714d45ee2aeb4e12adb3edd27eff5bad67eb265a0ae3636350916728bb19bb3,2022-09,0,10,9,1,25
ID_75070c6a643933f0aaf33b8f61b8ec59f52b95029117513d6b4403c26534f80e03b3bb98955ca38e16bfbda0826e618f98e9668a10ac9ced44996562c7141f55,2022-08,1,17,6,7,65
ID_7781057020efe43342ef5d36ae64e233ba378900563070975d32e8d184846cea0e240694738c9d3d646df7b10707b916d50d5b27d2bea606709a12152d571e9a,2022-06,0,6,12,1,43
ID_7cf40a8f57244ba377e74cdd9b38e4547c66ce80587d80dd2eaa3530e9e1321e517f7271299e1a9241e228384d389ab75f0e76522b61aac844785eac658aa03b,2022-08,1,7,3,1,32
ID_807e410ab41287de20cebf643b90b817c72071b8114de0e2aceac07e95ef709c44ce3319541246830ccd3aee779fb7a468238581e0776c4785836db9abb4994d,2022-07,0,8,8,1,56
ID_8176be1d99a8545d3aed7b71a89ec408b38836feec7c6558553318a1296b4ff80245678c08a9fa7707e620e47fc037e502c9e93965d2d1aa9995e9ca1ce51418,2022-07,1,14,6,1,49
ID_913e3dafb5e8513d586775ce3cb6d2830160f3e4b544c489b1d85e66812dc330ede044587fe789753666cb40679ad0916d9504a43db190ba9f09a9be80c31e5f,2022-03,1,7,6,1,40
ID_94c6963218f8d4aef396c0a9da1883882e3a6f740ca1d8648d7ee07aafacb14f2d41fd2d9c096f6faf47ef06503675ff5befed827091d4ce2095e3aa30730c07,2022-09,1,14,8,1,40
ID_9ca7c79a96946d296e44c3c2203ee93ce54909546fed07cbbbe1f3a5a636bcbe674ccc5741681812f52d835b1a3d27a2ff782458bd864f4fbb53ca9a45b5f7a3,2022-08,0,8,13,1,43
ID_9ed3554e47040e530213ad5f666fb4eaffe2c0d137eaf3790c99f79e0af049ce924d5143343ebcf9145993e645469db5a869bd584f85d134ddedcfe77bb8214f,2022-09,0,10,8,1,53
ID_9f4e40fefd50c0acdb46ae2bd50cfdfcde474ab54ed5b2f083de3ec52c1292b4c60a684153e44e553751b5c9747974dad47795f12b9aec56571880201197450e,2022-08,0,14,4,1,20
ID_a9673d34b83d87e57175f33c79220c3f84bce3166a58de918103385dd19eea8ac9d86bc5c007e8ddd6b08ff382e83b278f7c705f3c01d2f2c57499a13ecb4f12,2022-09,1,8,16,1,33
ID_ab669cff6edb71eb70f69d559a2855dfb8664c25392085bcc5bc7d3ce3541df07ddc7643d9a38edee30c6f6be92aca041685fa121e9dce945a5a8346e8e1cc4c,2022-07,1,13,11,1,29
ID_af2f14a5315e0480b971f67d9e0c913fa823e1e10148d9df78682f4d041e37b651efc674290bf4d829663d5076288c770f4a2d1819ac51b9841e84012eb29dd3,2022-07,1,13,16,1,43
ID_af7439ee863c722d691faf30bfb76addab8fbda963aded949efc2fbd5195a3c58666e73e51ce9e6345c92ff24f59d2424118117687472a71a2130b97bb016e42,2022-07,0,10,11,1,27
ID_b203994c401256613dc1cc0e789985b68acbf58beb7d1f4580baa75243e165c3c1471f2f692129f2cc7265e432e4c651ce77b390d8f39c48f7d04e0a80ff3911,2022-08,1,6,10,1,26
ID_bd3da045bc96d8b108ef17564c592186a85f920d33ea63640d1eea61a32975a57620090dda538b31a9b11ed8601c6b843874ce3a8b9c8a19110f9ef6e39ce7c0,2022-09,1,17,7,1,48
ID_c94abb16cc2a1010f68dacfcd7c120d87da61fbe845eb52ef1163c005660b33f4ed9b465eeec9a5f6b2bff6adaf1af1d4f6594c04ae90e704e19101f07a9afaa,2022-08,0,12,9,1,50
ID_cacfeae5e761ed94bafcca7e5602b585030fff67d7c8c772623410b7db414b8725cc42239654574055c3b67d0c19f0111cda2bcda2bdaaaeab0ae43d7b8baa95,2022-08,0,19,8,1,27
ID_d4120c4e6c1800dd2dc7b0b93a284c189809958d080fcf4512f753f10bd533d97b9a7e3cf439c707a67dfed995a95b0024ad7a786057784049050a3ec791664e,2022-09,0,11,14,1,24
ID_d91bdc9799ce747515a9119243a59df3ecda675b2939bd56626ba89c0667c6bb04abb28242735547af0b8407f36a89b97bc906842009f8e3bb3a32bcd43d2b53,2022-08,0,11,10,1,31
ID_db7d077b7c4a408b69944bc48de938ae0ceb41dc0c4d4761b314ef6e6ca49cb2830e02138dad6442b90b06c8d081ae486b899db30d2cf99bd07f7608d7a4836f,2022-09,0,14,16,1,30
ID_ddb55c1cd72b94f505b6a68e2381c6be5ac65cc05eb8be1dc19a4978efb370201f0a77a0de15c5ad0d206a7c096aa4de2930c1fdc70af2934e90da2c24e25b4b,2022-09,0,7,10,1,50
ID_df2ee1ab38859768016372f7f8f5b28d11c87ac697d78d704e9cc54d454e582528669a38429a8a45edf1850c8c2c36ae3f3d43325bbad4889769d83511e2d464,2022-05,1,9,9,1,51
